id,very_positive,positive,neutral,negative,very_negative,score
aLw6xox,1.75,6.5,33.5,49.25,9.75,2.1666666666666665
a1Wp9gP,3.5,32.75,47.75,13.5,2.5,0.7142857142857143
aeDKLwW,1.0,5.5,87.0,5.0,0.75,2.6
aP765bw,6.0,24.8,41.6,23.2,4.4,2.6666666666666665
aD4Rdjx,3.4889,21.8667,45.0889,25.5778,4.0889,16.624309392265193
a43pvOp,2.9167,16.5,50.0833,25.1667,5.0,2.333333333333333
a9njwXL,0.3333,4.0,60.0,32.3333,3.3333,12.923076923076925
a43pr96,2.2,15.3,63.3,17.0,2.2,14.117647058823529
a9njoGo,3.6471,22.8824,36.5294,31.2353,5.5882,11.133333333333333
aLw6xEM,2.4,16.8,61.7,14.7,4.5,1.8333333333333333
aO7owAM,3.5,15.5,64.5,13.0,2.5,1.5
a6KrP6L,7.5,35.6667,36.1667,17.3333,3.3333,5.0
agArWwn,1.6667,8.6667,39.6667,40.0,9.6667,1.8333333333333333
aWxBz23,2.5,12.0,73.0,10.5,2.0,1.0
a3wvmO1,1.4545,9.2727,63.5455,21.4545,4.0909,3.25
aEPd96K,1.0,6.0,37.0,49.0,7.0,0.5
aGdKXj6,1.8571,16.2857,52.4286,25.1429,4.4286,13.423076923076925
aoPmdMA,3.0,32.0,23.0,37.0,5.5,7.375
an4e6P0,3.0,22.75,51.875,19.0,3.375,0.3333333333333333
amvq3Zj,1.3333,4.8333,69.0,21.6667,3.3333,1.5714285714285714
ax9E5qb,3.0833,21.9167,41.3333,27.0,6.3333,1.0
aqn40E7,1.0,3.5,21.0,51.0,23.5,1.25
aoPmXde,3.0,21.5,43.0,28.0,4.5,4.5
ayeEGjM,7.5714,24.4286,37.1429,27.1429,3.8571,2.0
aeDKLnb,2.8222,17.2222,44.8,29.2,5.8222,5.0
aEPd39M,2.8333,16.3333,46.4167,29.5,4.75,4.0
aAeBjz9,3.5,17.3333,50.6667,23.6667,4.6667,4.25
agArWex,2.0,13.8333,58.0,22.5,3.8333,1.0
aLw6bbz,7.875,35.1875,32.875,20.0625,4.0625,27.56521739130435
aoPmXQ0,0.5,3.0,44.0,38.0,15.0,1.2
aXgZB6P,3.25,16.5,48.25,27.25,4.5,2.0
aLw6xZz,2.6,21.8,52.4,20.2,3.2,0.6666666666666666
a8Gdx0e,2.5,10.5,34.5,46.0,7.0,3.0
a9njoe1,20.5,65.0,10.0,3.0,1.0,0.9090909090909092
arV1YQB,5.2,25.9,39.8,24.7,4.6,10.0
aD4Ryyw,3.4286,21.2857,48.2857,21.1429,5.7143,0.3333333333333333
a5Wp4OO,3.0,20.6,18.0,49.4,9.2,1.0
aLw6x7M,15.0,67.0,11.5,4.0,1.5,1.3333333333333333
aBm9pNQ,2.0,30.0,64.0,4.0,1.0,19.0
aAeBjjp,3.0833,13.3333,38.8333,37.3333,7.1667,1.25
a1Wp9yG,2.7273,16.1818,45.7273,29.1818,5.9091,2.0
aeDKd9B,4.2,32.0,37.4,21.2,5.2,4.84
aBm9pp1,3.8,31.0,48.4,15.2,1.6,3.5
aP7655R,1.0,4.5,30.0,58.5,6.5,1.0
a8GdZZY,6.6667,20.5333,37.8667,29.0667,5.8,7.0
aK74RRb,2.2,15.3,48.9,26.4,7.0,0.25
azm7nob,1.5,9.5,26.0,52.5,10.5,0.4545454545454545
aWxBzYq,1.8182,7.7273,35.0,48.5455,6.6364,13.142857142857142
adVyd6d,3.1667,17.8333,32.8333,37.3333,8.6667,6.388888888888888
aZyqeGz,5.65,26.15,34.55,28.1,5.4,1.5
avz2NMO,3.6923,24.8462,40.0,27.0,4.4615,1.0
aVwjANw,3.7,16.0,29.5,41.5,9.1,2.0
a7WvOjb,3.7381,19.9762,46.7619,24.3333,5.2857,9.079497907949788
agArWRv,3.0,23.5,38.5,29.0,5.75,2.0
aXgZzYz,1.5,3.75,30.0,56.5,8.0,5.909090909090909
arV1YYB,7.0,38.0,37.0,15.0,3.0,0.5
a0NvBrz,7.0,25.6667,26.0,36.3333,5.3333,1.6666666666666667
aR76nqM,2.6667,13.6667,39.6667,34.0,9.3333,1.75
a5Wp4mr,1.5,6.25,54.0,33.25,5.0,0.3333333333333333
a1Wp94b,2.3333,15.6667,39.5,34.5,7.5,5.0
aqn40qM,4.0,26.0,44.0,22.0,4.0,0.6666666666666666
aXgZByd,1.0,5.0,41.6667,47.0,5.3333,4.0
apGKOOb,8.8333,20.5,41.3333,25.3333,3.6667,1.25
a6KrPP8,2.0,8.8,40.6,40.0,8.6,2.6666666666666665
aVwjpbP,2.6667,16.0,61.2222,18.1111,2.4444,39.0
aAeBjnZ,1.2,10.2,58.6,26.6,3.6,0.0
avz2Nbq,7.5,26.25,32.625,27.75,5.875,1.0
aBm9p7Z,0.3333,2.3333,86.3333,10.0,0.6667,0.0
aD4RyBO,2.0,13.375,41.625,35.375,8.125,1.0
aeDKLvO,1.0,21.0,73.0,4.0,0.0,1.5
an4e6rV,0.0,9.0,89.0,1.0,0.0,1.5714285714285714
aMxegpR,1.3333,9.0,66.6667,21.0,2.3333,1.0
amvq3Mv,4.0,20.0,48.0,25.0,4.0,1.8
aP76Eqq,3.0,11.0,28.0,50.0,8.0,4.0
aBm9peA,1.6667,16.3333,43.0,31.6667,7.0,2.0
aYyjxX0,3.7195,14.5244,35.0854,37.378,9.1951,33.14141414141414
aQd6G02,3.0,11.8571,33.0,42.0,9.5714,0.6666666666666666
aeDKnvj,9.0,31.5,16.5,37.0,5.5,5.0
aLw6y66,5.2,42.2,39.8,11.2,1.4,0.0
aD4RyEw,4.6667,24.6667,29.6667,34.0,7.0,1.0
aVwjA8M,0.5,5.0,89.5,4.5,0.5,0.3333333333333333
aR76yd2,1.3333,12.5,69.8333,14.6667,1.5,9.56
agAr6p6,3.0,22.1667,46.25,24.75,3.6667,25.176470588235286
aBm9pLD,7.0,35.75,46.25,9.0,2.0,11.166666666666664
ax9ELjb,1.0,13.0,51.0,32.0,3.0,2.25
aBm9pDZ,3.2353,17.9412,45.8824,27.8235,5.0,1.6666666666666667
aWxBNYA,3.1538,22.4615,41.9231,27.9231,4.4615,11.590909090909092
aeDKL1q,1.5,12.0,47.0,36.5,3.5,1.9090909090909087
aVwjAAO,2.4,10.2,39.4,42.4,6.2,2.0
a3wvm9m,1.6667,9.0,70.6667,17.0,1.6667,0.3333333333333333
awBNwwW,0.6667,4.6667,28.3333,57.0,9.0,0.5
a1WpxN6,3.4211,21.2105,51.8421,20.0,3.5263,4.27
amvq3D6,3.75,19.5,26.75,35.5,14.25,2.0
a9njooW,1.25,11.25,57.0,26.5,3.25,1.0
ax9E55K,4.0,21.0,23.0,45.0,7.0,0.25
aGdKm0K,3.0,18.0,58.0,18.0,3.0,3.571428571428572
ax9E5rb,1.0,10.5,70.0,17.0,1.5,1.0
an4e6rz,0.0,2.0,37.5,55.5,5.0,0.8
aVwjANO,0.0,2.5,65.0,29.0,2.5,0.6
aQd69N2,2.8,17.0667,46.2333,28.9333,4.8667,12.257142857142858
abG3NE9,1.6471,9.2941,50.7059,32.7647,5.4118,7.0
aYyj9XO,6.5,17.25,34.5,33.25,8.75,5.0
aMxeg7M,2.6667,18.6667,50.0,25.6667,3.0,2.0
a0RmmjZ,2.6538,11.6154,39.8077,37.8462,8.0769,19.191304347826087
abG37PL,4.0,15.5833,38.1667,36.25,5.5833,2.0
aNgm8Y0,5.8667,27.1333,38.0667,24.9333,4.1333,19.140350877192983
a9njo3Z,4.0,13.0,31.0,44.0,9.0,0.0
adVyGyD,3.5,13.0,30.5,44.0,9.0,0.625
aEPd3rN,3.0,45.0,36.0,14.5,1.5,1.5
aZyqeKX,2.0,13.0,52.0,29.0,4.0,0.4166666666666667
avz243O,3.5714,18.5714,41.3214,31.4643,4.8929,6.0
amvq3d9,1.0,10.0,56.0,29.0,4.0,1.0
aEPd34n,4.0,21.6667,52.3333,18.6667,3.3333,3.6666666666666665
aP765Xn,3.5,26.5,38.5,27.5,3.5,1.5714285714285714
an4e6WL,6.7857,21.1429,36.7143,29.4286,6.0714,3.333333333333333
aqn400Q,15.0,53.0,26.0,4.0,2.0,0.0
aWxBrn6,2.5,8.5,44.5,37.5,6.5,0.5
a2WE98w,3.9091,24.0,38.9091,28.5455,4.8182,15.384615384615385
azm7D4m,3.4167,26.25,36.75,28.5,4.75,6.916666666666668
arV10Ld,4.625,17.125,47.625,24.0,6.5,9.777777777777779
aVwjA1n,3.0,15.5,56.0,22.5,4.0,0.8333333333333334
an4e6jn,2.0,20.0,68.0,8.0,1.0,2.571428571428572
aNgmNNb,1.0,2.0,15.0,63.0,19.0,2.0
aGdKXPG,1.0,1.0,17.0,61.0,20.0,1.0
awBNwLR,1.0,10.0,85.0,4.0,0.0,0.2222222222222222
aEPd3Qp,0.5,5.0,64.5,29.0,2.0,0.5714285714285714
an4edZE,5.0833,28.8333,35.75,25.9167,4.6667,10.666666666666666
aWxBjmK,4.1667,19.4815,41.6481,29.2963,5.2037,12.477611940298507
avz2NbE,8.5,42.0,33.25,13.25,3.0,0.0
aR76beM,4.0,23.0,47.0,22.0,4.0,2.6
a43pwNy,3.4737,20.8421,41.0526,30.2632,4.4737,31.44
ax9EnMM,3.0,16.9,48.1,27.4,4.5,23.65714285714286
aVwjz9w,5.5806,19.5806,46.4194,23.9032,4.4194,8.279850746268657
aK74qzQ,5.5238,13.4762,46.4286,27.9524,6.381,14.210526315789476
ayeEGq8,2.0,5.5,26.5,50.5,16.0,1.1176470588235294
aNgmRzw,3.5185,18.3333,36.0,36.037,6.2593,8.849557522123892
aAeBj59,7.0,38.75,39.25,13.0,2.5,0.3333333333333333
aAeB89Z,7.0,25.0,35.0,25.0,7.0,0.3333333333333333
ax9E80Y,4.25,26.0,32.75,30.5,6.5,7.5
aZyq819,3.8235,18.6471,38.8824,32.1176,6.2941,9.96470588235294
avz2XEd,1.5556,12.2222,51.7778,29.4444,4.6667,18.428571428571427
apGKOWM,42.0,47.0,5.0,3.0,2.0,0.75
aeDKLm5,1.0,1.0,12.0,60.0,25.0,0.7142857142857143
aVwjAVd,3.6,20.2,71.4,4.0,0.6,9.333333333333334
a9njo8j,5.3333,25.5833,39.3333,24.75,5.0,7.8
a5WpyRr,6.7143,26.1429,41.8571,21.1429,4.2857,10.25925925925926
a5WpDYG,5.9286,20.6429,40.7857,27.8571,4.7143,10.394736842105264
a9njZKD,1.6667,13.5,56.3333,24.5,3.5,18.42105263157895
a7WvY7b,3.5,41.0,43.5,10.5,1.5,1.5
ayeEzWr,3.5625,20.125,43.375,27.1875,5.75,5.3470588235294105
a8GdOYQ,11.0,59.5,18.5,9.0,2.0,31.33333333333333
aD4RP09,2.5,14.0,53.3,25.5,4.6,29.76315789473684
an4e6A5,2.5455,15.6364,54.0,23.4545,4.4545,4.0
aR76bGG,0.0,10.0,83.0,6.0,1.0,1.3333333333333333
a9njoNL,1.8333,10.3333,60.3333,23.8333,3.3333,4.333333333333333
aAeBqxg,2.0,12.6875,41.4375,36.75,6.9375,18.38888888888889
a8GdNb3,3.8,8.8,55.4,25.8,6.4,12.333333333333336
aAeBjpR,1.0,6.0,27.0,59.0,7.0,2.333333333333333
azm7zXN,3.2857,12.7143,53.4286,27.1429,3.4286,6.362068965517241
a5WpEZN,2.625,15.875,44.5,29.1042,7.7917,19.0
aR76N52,4.1667,18.5,48.1667,25.1667,3.8333,3.911392405063291
amvq3yo,5.3333,21.0,64.0,8.6667,1.0,1.05
aqn4o8p,4.0,14.0,25.0,47.0,11.0,5.4
amvqKA2,3.4667,24.1333,41.9333,25.1333,5.4,23.060606060606066
a6Kr3o8,1.8125,14.6875,56.0,24.125,3.1875,18.321428571428573
aP76GBq,2.8889,14.8519,53.963,24.5556,3.5926,10.657142857142855
a8GdZEY,4.0,15.0,63.0,14.0,3.0,7.5
a43pmLv,6.8182,21.3636,44.7273,23.0909,4.0909,17.166666666666668
ayeEm6Y,3.0,15.0,54.6667,23.3333,3.6667,16.363636363636363
aeDKLNm,0.6667,3.6667,51.0,40.3333,5.0,0.8333333333333334
a8GdRdd,7.0,14.0,59.0,15.5,4.0,3.4
a5Wpy9q,5.8571,21.3571,51.7857,18.1429,2.6429,7.0
azm7wPB,20.8,22.6,22.6,26.4,8.0,6.8
a43pv1A,2.0,9.0,32.0,49.0,8.0,0.6666666666666666
aNgm3ow,3.0,17.5,63.9167,13.3333,2.0,12.84313725490196
aqn4PvY,1.0,10.3333,41.0,37.6667,9.6667,3.5
aD4RM2Z,0.75,5.25,68.0,23.75,2.5,5.25
ax9E5K1,1.0,13.3,56.6,26.2,3.0,3.8333333333333335
apGKO69,1.0,5.0,19.0,65.0,9.0,1.1666666666666667
aD4RMjG,3.0,23.6667,43.6667,24.5556,4.7778,12.0
aYyjdVw,2.9474,17.7368,50.6316,23.8947,4.6316,19.092783505154642
abG3ooX,2.4286,22.4286,51.0,21.1429,2.8571,18.42105263157895
ax9E59K,2.2,11.0,45.6,35.2,6.0,4.4444444444444455
aP76zKR,2.5,25.5,32.5,37.0,3.0,19.0
ae5XXZq,3.4565,16.2174,57.3696,18.8696,3.587,20.862745098039216
a8GdbLp,3.0,16.1897,41.6207,31.8276,7.2414,26.12244897959184
ayeEZAr,1.4,5.6,20.8,55.6,16.4,4.733333333333333
aGdKb1z,4.9,26.0,49.4,16.8,2.8,4.933333333333334
an4em3q,0.0,6.0,69.0,23.0,1.0,19.0
ayeEV1X,0.6667,9.6667,73.3333,14.3333,1.3333,11.117647058823529
amvq4Nj,0.5,5.0,80.0,13.0,1.0,3.0
aD4Ry9Z,2.7143,10.1429,25.8571,48.2857,12.7143,4.4
azm7nbK,2.0,25.0,58.0,12.5,2.0,11.5
apGKZeD,2.0,5.0,22.0,60.0,12.0,1.5
aD4ReX9,3.0,28.0,54.0,13.0,2.0,2.6666666666666665
a5WpvwV,1.4,12.0,27.4,50.0,9.2,18.11111111111111
a3wvXAr,5.3333,19.3333,42.0,27.6667,5.3333,5.5
aBm9MmP,3.2727,16.0909,46.3636,29.1818,5.0,6.789473684210527
aVwjB3v,4.5556,30.3333,37.8889,23.7778,3.3333,14.190476190476188
aVwjdAP,3.5714,29.8571,33.5714,29.0,4.0,13.666666666666664
a2WE6V9,1.0,3.0,54.0,39.0,4.0,0.375
aK74y66,9.5,35.0,21.3333,28.3333,6.0,24.222222222222218
a9njo96,2.0,18.4,49.4,26.6,3.2,5.0
aWxBrG2,10.5,29.25,41.25,16.0,3.0,47.0
aBm9Nr2,3.875,20.125,56.125,16.5,2.875,8.2
agArrZK,4.1379,18.931,46.5517,25.7586,4.3103,10.174418604651162
a1Wp9x6,2.2,14.0,58.4,21.0,4.0,5.5
aAeBjdg,13.0,51.0,16.0,16.0,3.5,1.2
aK74Q96,3.5,39.5,47.5,8.0,1.5,4.333333333333333
aj9QM7R,2.0,12.2,40.2,31.2,14.2,52.28571428571429
a0NvYMX,4.5849,21.434,37.8302,30.3774,5.717,23.426356589147293
aVwjdbv,1.5714,16.5714,60.1429,19.0,2.7143,13.571428571428573
aqn4V2j,9.8182,21.3636,37.6364,26.3636,4.9091,7.904761904761906
aVwj8gn,2.5,12.125,61.375,20.25,3.375,8.0
aZyqomQ,1.8947,10.9474,34.5263,38.0526,14.6842,13.270833333333336
a2WEjv9,1.6364,7.3636,36.3636,45.9091,8.5455,18.56
aj9Qv90,9.75,32.5,26.5,23.75,7.5,6.4
a0NvbMX,2.0571,16.2857,49.6857,26.5429,5.4571,23.01948051948052
a9njB5o,4.0,20.0,28.6667,40.0,7.3333,13.7
aGdKmMX,1.0,7.0,68.0,23.0,2.0,1.125
aBm9N51,3.5,22.9,40.0,28.7,4.7,6.2025316455696204
aGdKoXz,2.3333,15.3333,34.5,36.0,11.6667,6.7
aWxB9VK,3.4634,13.8293,43.9512,31.561,6.9268,4.839130434782608
aAeBAyd,4.2,21.6,33.8,30.4,10.2,5.5
aBm91Nz,2.6569,15.2843,50.7059,27.0784,4.2059,7.7019230769230775
a1Wp9mb,4.0,15.0,63.0,14.0,3.0,1.625
aP76pQV,2.5172,12.3103,52.0345,29.1379,4.1034,5.8194444444444455
aR769YG,5.2727,20.4545,47.3636,23.0,4.0909,19.29787234042553
azm7Q0m,3.2727,20.2727,51.0909,22.3636,3.0,42.5
a9njB8W,3.5,16.25,23.75,45.25,10.5,8.25
aK74LY1,3.0,19.4375,42.875,28.8125,5.9375,21.2
a2WE43w,3.7778,19.5556,40.037,29.5556,7.3333,20.048780487804876
a43pn4v,2.8571,16.9286,45.5952,29.5714,5.0238,57.04347826086956
a9njyBD,3.5,21.1538,39.2308,30.0769,6.1538,14.158730158730158
avz2qXX,0.75,4.75,44.5,44.25,5.75,24.0
aMxey2W,4.0,34.0,20.0,33.5,9.0,22.66666666666667
a3wveZN,7.5556,35.8889,35.6667,18.0,3.1111,11.89655172413793
aZyqO5n,3.5,17.5,49.0,26.3333,4.0,3.2857142857142856
aVwjxKO,7.2368,27.8947,37.5263,22.8684,4.4474,35.555555555555564
a0NvQxq,2.7465,18.0,44.493,29.169,5.6479,22.0
a8GdZOO,2.2857,15.4286,39.5714,34.0,8.7143,1.0
amvqnEo,2.8571,15.7143,29.8571,43.7143,7.8571,4.615384615384615
a9njDwL,4.8333,25.5,33.1667,30.8333,5.8333,22.466666666666665
avz2PXX,4.4643,25.8929,43.2143,22.6429,3.6786,18.05405405405405
abG3mBb,2.0,12.0,45.6667,33.3333,7.0,10.875
arV1D17,3.6,16.9,37.9,33.7,8.0,5.111111111111111
an4eKEq,3.2639,20.2639,48.7778,23.75,3.8472,14.577433628318586
aP7671P,4.1957,16.1087,49.6087,24.7391,5.1087,40.23428571428571
aP76zLP,2.0,18.0,61.6667,16.0,2.1667,7.105263157894738
awBNG7r,2.4091,15.6818,40.2273,34.9545,6.6364,20.580645161290324
aR76Nr7,3.6667,23.1333,35.3333,32.3333,5.6667,12.058823529411766
avz2Kxb,8.0,48.0,21.0,19.0,5.0,1.75
aZyq6zQ,8.0,46.0,23.0,19.0,4.0,2.6923076923076925
avz24OX,2.4444,16.7778,46.2222,27.8889,6.6667,4.094594594594596
a7WvYje,2.0,21.0,57.0,17.0,2.0,1.8333333333333333
aXgZ6mv,2.0,12.0,59.0,24.0,3.0,0.375
ayeEjby,2.0,15.0,47.0,33.0,4.0,5.875
aMxeWK6,2.5,9.0,66.0,18.5,3.5,14.272727272727273
aeDKd5j,3.8125,24.5,49.375,19.875,2.5625,15.272727272727273
aO7onBy,3.0,20.6667,65.6667,9.0,1.6667,4.363636363636363
aBm9vP2,3.0,28.0,64.5,3.0,0.5,5.935483870967742
a7WvQVe,0.0,0.0,6.0,77.0,16.0,2.0
aeDKdjv,1.9412,8.5294,44.0,37.2353,8.2941,21.135135135135137
ayeEGVW,9.5,40.5,37.5,9.5,2.5,0.42857142857142855
a5WpD3o,3.0,12.0,30.0,49.0,6.5,5.125
aQd6BLq,24.6667,32.3333,13.3333,25.0,4.3333,14.4
agArDDg,3.6667,41.3333,42.3333,10.0,2.0,5.0
a6Kr32N,2.2,13.6,64.6,16.8,2.6,16.588235294117652
aMxeMjP,0.0,2.0,91.0,6.0,0.0,10.333333333333334
a2WE6zO,3.0,10.0,29.0,50.0,8.0,2.5
aXgZ649,6.0,36.0,44.0,11.0,3.0,1.4
aj9QzYG,20.0,66.0,8.0,4.0,2.0,2.2
agArAXv,3.3824,14.9118,48.5294,28.1765,4.9118,46.4875
aR76127,4.7273,14.7727,46.0909,26.8182,7.4091,31.0
a3wvpZ5,4.0,13.3333,68.6667,10.6667,2.3333,5.909090909090909
avz2DxW,2.4,10.0,30.0,44.9,12.6,7.486486486486488
aMxeoP1,0.5,6.5,86.5,6.0,0.5,20.0
aVwj1YO,2.0,11.375,50.5625,30.8125,4.875,18.951923076923077
a2WEeAY,2.0,12.5,54.5,26.5,3.5,7.0
a43p8Q1,2.0,23.0,58.5,14.5,2.0,40.0
a2WE9wd,1.5,14.0,74.0,9.5,1.0,4.615384615384615
aVwjxxK,2.4898,15.4286,52.2653,25.5102,4.2653,22.842809364548486
an4e6ez,1.0,6.0,69.6667,20.6667,2.3333,4.75
aXgZGPV,0.75,5.25,53.5,35.0,5.5,5.857142857142858
aP76EMR,13.0,60.0,18.0,7.0,2.0,4.0
adVyD7M,5.0,16.0,30.0,41.0,9.0,0.9655172413793104
aGdKwyn,3.9608,20.098,45.4118,25.5686,4.8824,9.645962732919255
aQd6eed,4.5584,18.2338,44.1429,27.8182,5.2078,20.01990049751244
aroPPN5,2.5806,17.129,48.5806,27.4516,4.0323,15.282051282051285
aYyjGqw,5.7241,18.1379,49.0345,22.4138,4.2759,8.45
azm7o2j,3.1667,24.0,45.5,22.5,4.3333,4.918032786885246
adVyRWD,4.0476,22.0476,47.5714,22.8095,3.4762,8.39622641509434
aGdKX46,0.0,5.0,87.0,7.0,1.0,1.0
aeDKYy5,5.2759,24.6207,36.0,29.0345,5.2069,34.263157894736835
aYyjB8V,2.8,19.8,51.5,22.6,3.3,17.291666666666668
aGdKrYG,4.2222,21.8333,45.8333,23.7778,4.4444,17.163636363636364
agAr6Qv,6.0,34.25,29.75,25.75,4.5,22.0
a8GdxOp,5.0,31.5,29.5,29.5,4.5,41.0
aWxB8KK,4.6429,20.4,42.9,27.3286,4.5286,13.876288659793815
aYyjmK0,2.2,10.6,53.4,30.0,3.6,3.96
amvq31y,3.0,18.0,58.0,18.0,3.0,5.5
aQd6AG2,3.3636,17.5682,48.5,26.8864,3.6136,17.72248803827751
a3wvmer,1.0,8.0,48.0,41.0,3.0,3.2222222222222223
aYyj9wm,1.0,7.0,38.0,46.0,7.0,3.363636363636364
aWxBpmK,5.5,23.125,41.625,24.9167,4.6667,17.6734693877551
aR76GM5,8.6667,23.0,59.6667,7.0,1.6667,9.487179487179487
an4egp0,3.6477,19.5455,46.5,25.1932,5.0455,14.609442060085835
a8GdvE3,10.0,34.6667,39.3333,13.8333,2.1667,13.05
a2WEA9E,25.75,28.25,33.75,8.75,3.25,8.857142857142858
a2WEArZ,2.6667,7.0,23.6667,57.6667,9.3333,6.666666666666668
arV10y5,2.0,15.0,59.5,20.5,3.0,20.5
a8GdXD6,0.875,8.5,71.375,17.375,1.75,6.6
a7Wvnxx,11.3636,16.3636,33.8182,32.0,6.6364,14.555555555555555
avz2MqE,4.0,15.0,63.0,14.0,3.0,1.15
awBNnzQ,4.129,16.4194,56.3226,20.3226,2.9355,23.171171171171174
a9nj4MZ,5.4615,19.3846,43.5385,26.3846,5.2308,49.18421052631579
aNgmjXG,2.1,15.1,45.55,32.45,4.75,20.235294117647054
abG3ddO,6.0,26.0,33.0,29.0,5.5,12.7
aK7493Z,2.5556,12.8519,46.2963,32.037,6.0741,15.838709677419354
aNgm88G,3.7273,13.8182,42.2727,34.1818,6.0909,22.391304347826086
a6KrRoN,2.0,4.0,28.0,51.0,15.0,11.25
a1WpwVG,5.5,22.625,28.75,35.375,7.75,6.5
aQd6GB7,0.0,7.0,89.0,4.0,0.0,5.5
aXgZGYD,3.0,14.7778,46.6667,27.3333,8.1111,12.842105263157894
abG3K2B,1.4,16.8,44.6,20.6,15.8,14.63157894736842
aeDK8w5,5.0,53.0,34.0,7.0,2.0,2.0
aQd6nZK,2.5385,16.7308,45.9231,29.9615,4.8846,17.11904761904762
amvqdwX,4.1538,19.2308,43.8462,28.6154,4.1538,8.686274509803921
aVwj0Av,7.6486,20.7297,43.7027,22.2432,5.8649,34.36734693877551
a9njZeL,9.3125,24.1875,26.9375,32.125,7.25,26.40909090909091
a1Wpx8b,3.0,19.5833,37.9167,33.1667,6.25,11.63157894736842
aeDKdA5,1.4,9.4,58.8,27.6,3.0,17.0
aj9Qr2g,2.9477,15.7974,45.7255,29.7647,5.634,10.681818181818182
aeDK09W,2.3171,12.439,39.5122,38.2439,7.7073,20.428571428571427
awBNDNB,3.6667,19.6667,55.0,19.0,2.6667,6.066666666666666
awBNDKW,1.8,13.0,55.2,21.8,8.2,8.2
azm7VZZ,1.4091,9.8182,55.8182,26.7727,6.0455,11.862068965517242
aLw6pR5,2.5714,13.2286,36.3429,40.8,6.9429,10.236994219653177
aZyqeDz,2.0,20.0,58.0,18.0,3.0,0.625
aWxBrMq,1.0,12.0,68.0,17.0,2.0,7.875
aP76bbn,2.0,2.0,10.0,65.0,21.0,0.8
avz2XBb,4.5,22.6667,38.1667,29.8333,4.5,20.95
aEPdEBK,1.2,4.8,51.8,31.6,10.8,10.5
aVwjy6P,60.0,28.0,2.0,6.0,5.0,2.6666666666666665
ax9EQ5b,3.6,39.0,48.8,7.2,1.0,7.451612903225807
an4eVbz,2.3889,11.2778,46.0,34.8333,5.5556,20.722222222222218
aZyqeP9,15.0,58.0,17.0,8.0,3.0,3.571428571428572
aEPdEdN,1.1667,10.1667,53.0,30.6667,4.6667,7.446428571428571
ax9EZzW,2.875,15.8125,37.125,37.3125,6.8438,22.38961038961039
awBNOxQ,2.5385,12.5,46.7308,32.5,5.3077,9.046808510638296
adVyEWj,1.0,11.0,44.0,40.0,3.0,1.625
a6KrY6e,1.0,31.0,66.0,2.0,0.0,1.2666666666666666
aqn4PnZ,1.0,0.0,7.0,65.0,28.0,4.25
a8GdpLV,3.4333,17.1667,42.7,31.6,5.0667,27.96116504854369
a9njDw1,1.7273,12.1818,64.0909,19.0909,2.9091,10.84
an4e7Kn,5.7857,22.6429,50.75,17.4286,3.25,21.240740740740737
aD4RrWx,5.0,28.3333,30.8333,29.0,6.6667,18.5
a7WvQm2,2.0,8.5,64.0,22.0,2.5,6.5
amvq44V,1.0,9.0,61.0,26.0,3.0,0.4
aAeBLzR,7.5,36.5,52.5,2.5,1.0,12.769230769230768
aNgm724,3.0,34.0,47.0,13.0,2.0,5.0
a8GdvAO,3.0,15.2,52.4,25.0,4.4,15.875
aXgZBG2,12.0,59.0,18.0,8.0,2.0,1.0
arV1VxX,3.0556,16.463,41.8333,32.7407,5.8519,27.771428571428572
a9nj82m,1.8667,8.6667,32.5,46.2667,10.8667,10.73873873873874
ax9EQ2D,2.0,7.0,40.7333,44.2667,6.0,26.411764705882355
amvqKn4,2.0,14.5714,56.1429,23.7143,3.2857,17.236842105263158
aj9QLGx,3.4737,18.7018,41.2982,29.4912,7.0,32.70588235294117
aK74Rbj,2.0,21.0,59.0,16.0,2.0,2.0
aGdKo37,6.3333,25.6667,23.3333,38.3333,6.3333,5.1
azm7D3j,2.0,10.4375,42.5,37.5,7.5625,20.0188679245283
a5WpxbV,4.5,22.625,47.75,17.5,7.75,11.909090909090908
a8GdnMY,3.4545,20.5455,40.2727,30.4545,5.0,15.051282051282053
aeDKPpQ,5.1714,22.4286,44.7143,23.4571,3.9714,3.9829059829059825
aGdKmbn,3.0,43.0,50.0,3.0,1.0,15.5
aqn40g7,3.0,18.0,58.0,18.0,3.0,3.1428571428571432
aP76dAG,4.6,22.6,41.6,26.6,4.6,6.2631578947368425
an4eGPn,2.125,15.5,44.875,32.125,5.625,6.761904761904763
avz24GW,3.375,20.5,47.125,24.75,4.375,14.384615384615385
arV1YEp,2.0,10.0,12.0,65.0,11.0,1.5
ax9EQPL,3.8333,19.0,30.3333,37.3333,9.3333,8.333333333333334
avz2XoE,2.8,23.8,53.4,16.4,3.4,32.75
aVwj49n,2.0,9.0,40.0,42.25,7.25,7.428571428571429
aVwjAPn,5.0,36.0,39.0,17.0,3.0,3.0
azm77Gp,3.8605,18.3256,47.4186,26.3721,4.1395,14.436363636363636
ao5BbNX,3.0,16.9853,49.4706,26.0882,4.5882,35.63636363636363
a0RmAKX,3.3947,14.3947,45.2105,31.8421,5.0789,14.670807453416149
a85rP0p,3.8,16.08,50.84,25.4,4.04,54.73214285714285
ayoyg4V,3.0263,14.6842,46.6053,30.6842,4.7368,34.98347107438016
